"","y","X0","X1","X2","X3","X5","X6","X8","X12","X13","X14","X19","X20","X22","X27","X31","X35","X37","X43","X45","X46","X49","X50","X51","X58","X64","X68","X70","X71","X80","X81","X84","X85","X96","X98","X100","X101","X103","X114","X115","X116","X118","X119","X127","X129","X132","X133","X137","X139","X142","X144","X150","X151","X154","X155","X156","X157","X158","X161","X163","X164","X168","X171","X177","X178","X180","X181","X182","X186","X187","X189","X191","X194","X201","X202","X208","X209","X215","X218","X219","X220","X223","X224","X225","X234","X238","X241","X244","X246","X247","X250","X251","X256","X261","X265","X273","X275","X283","X285","X286","X294","X300","X301","X304","X311","X313","X314","X316","X321","X324","X327","X329","X331","X334","X336","X337","X343","X348","X350","X351","X352","X354","X355","X356","X358","X360","X362","X363","X367","X368","X374","X375","X376","X377"
"1841",89.9,"n","s","as","d","ae","g","s","0","0","1","0","0","0","1","1","1","1","0","0","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","1","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","1","0","0","0","1","0","1","1","0","0","1","0","1","1","0","0","1","0","0","1","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","0","0","1","1","0","1","0","1","0","1","0","0"
"1842",111.83,"ap","l","s","c","ae","d","n","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0"
"1843",125.44,"w","s","as","c","ae","g","m","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","0","1","1","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0"
"1844",88.23,"y","v","f","c","ae","h","g","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"1845",109.44,"as","k","as","c","ae","j","t","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","0","1","0","1","0","1","0","1","1","0","1","0","1","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1"
"1846",89.19,"al","o","ai","f","ae","g","p","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"1847",89.38,"t","b","m","c","ae","h","n","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"1848",102.3,"ay","b","as","c","ae","g","a","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"1849",85.83,"o","s","as","d","ae","a","a","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0"
"1850",105.29,"ay","b","as","c","ae","h","r","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"1851",87.49,"o","v","ak","c","ae","a","y","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","1","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","1","0","0"
"1852",89.14,"s","v","as","f","ae","l","x","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"1853",115.53,"ay","b","as","c","ae","g","a","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"1854",109.96,"j","r","g","d","ae","g","s","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"1855",88.66,"y","b","ai","c","ae","j","s","0","0","0","1","0","0","0","1","1","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"1856",107.01,"af","m","as","c","ae","h","f","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","1","0","1","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0"
"1857",94.9,"y","aa","ai","c","ae","j","f","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0"
"1858",93.91,"s","aa","ai","c","ae","i","v","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","1","1","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"1859",93.78,"z","v","ai","f","ae","d","h","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"1860",99.4,"ay","b","as","c","ae","j","a","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"1861",89.01,"f","s","as","c","ae","g","u","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","1","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"1862",98.19,"ay","aa","as","d","ae","d","g","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"1863",109.24,"ak","v","r","c","ae","d","e","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"1864",100.71,"o","l","as","f","ae","d","a","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0"
"1865",91.43,"z","b","a","d","ae","j","i","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","1","1","0","1","0","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","1","0"
"1866",97.78,"aj","u","as","c","ae","g","r","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"1867",88.44,"ba","v","as","c","ae","j","g","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","1","1","0","1","0","1","1","0","1","1","0","0","0","1","1","1","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","1","1","1","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","1","1","0","1","0","1","0","0"
"1868",109.59,"ak","v","ak","f","ae","h","v","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0"
"1869",105.64,"k","v","at","d","ae","h","s","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"1870",90.52,"z","aa","ai","c","ah","j","j","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"1871",93.64,"t","b","as","c","ah","j","j","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","0","1","1","1","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"1872",72.5,"az","l","n","f","ah","g","s","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"1873",90.83,"y","b","ai","c","ah","j","d","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","1"
"1874",106.22,"ak","l","as","f","ah","g","e","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","1","0","1","1","0","1","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"1875",111.01,"j","b","ae","c","ah","d","h","0","0","0","0","1","0","1","1","1","1","0","1","1","0","0","1","1","1","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
